Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,Season,Home_EMA_Points,Home_EMA_GS,Home_EMA_GC,Away_EMA_Points,Away_EMA_GS,Away_EMA_GC,Home_Expected_Offense,Away_Expected_Offense,Target
2024-08-28,Sociedad,Alaves,1,2,A,8,12,1,5,8,6,24-25,1.6434753506351565,0.9355291469888831,0.8936685636674926,1.0186797675682349,0.6765250853274508,1.0452617320199469,16.6,22.0,0
2024-08-29,Las Palmas,Real Madrid,1,1,D,7,25,3,8,2,6,24-25,0.5406076894662736,1.07924559060312,1.627636895044474,2.0560517907059306,2.323425162115659,0.6559407589920762,20.3,70.5,1
2024-08-29,Girona,Osasuna,4,0,H,10,1,5,0,5,0,24-25,1.2227290916811608,1.889080821082491,1.5940886843120698,1.8046217520197088,1.2960409500837802,0.7980222159714351,30.0,44.2,2
2024-08-31,Leganes,Mallorca,0,1,A,4,12,2,3,1,3,24-25,1.6788345985911277,1.0030209318614276,0.6400686268721978,1.0054117869931578,0.5781378517078314,0.7055271570985254,18.5,3.4,0
2024-08-31,Espanol,Vallecano,2,1,H,10,17,5,5,3,7,24-25,0.6608724827587044,0.7115227865371117,1.1181834136039634,0.8728842628754216,0.7423712602276032,1.2295184978874576,21.799999999999997,42.3,2
2024-08-31,Barcelona,Valladolid,7,0,H,23,5,10,2,10,1,24-25,2.9121004593081987,2.082954246412214,0.935106366091436,1.0970343412677632,0.33231637132173736,0.927380166927426,115.9,12.6,2
2024-08-31,Valencia,Villarreal,1,1,D,22,9,6,3,14,3,24-25,0.1656361952791029,0.6817512225441357,1.8287556836939693,2.2900145670925656,2.6905093572092613,2.0271526057959846,30.0,65.6,1
2024-08-31,Ath Bilbao,Ath Madrid,0,1,A,8,9,1,2,2,2,24-25,1.7614469552883503,1.1151828207235457,0.8035976687867861,1.7974236635858822,1.4782643002159739,0.6144516832442869,32.6,60.300000000000004,0
2024-09-01,Real Madrid,Betis,2,0,H,20,12,8,2,7,3,24-25,1.7040345271372872,1.8822834414104395,0.7706271726613841,1.08075680532008,0.6309702014343899,0.718893198828075,70.5,22.700000000000003,2
2024-09-01,Getafe,Sociedad,0,0,D,16,1,1,0,4,1,24-25,0.6523520124649547,0.4542963486834981,0.9709909437601586,1.095650233756771,0.9570194313259222,1.2624457091116617,23.1,16.6,1
2024-09-01,Sevilla,Girona,0,2,A,16,11,5,4,7,5,24-25,0.6154910618252911,0.7907746112827917,1.2361996116138871,1.8151527277874406,2.5927205473883275,1.06272578954138,25.1,30.0,0
2024-09-01,Alaves,Las Palmas,2,0,H,15,12,5,7,6,5,24-25,1.67911984504549,1.1176833902183005,1.030174488013298,0.6937384596441825,1.0528303937354133,1.418424596696316,22.0,20.3,2
2024-09-01,Osasuna,Celta,3,2,H,10,12,4,3,6,3,24-25,1.2030811680131392,0.8640273000558536,1.8653481439809567,1.6403508803243816,2.4888886118092564,2.151966455833381,44.2,44.7,2
2024-09-13,Betis,Leganes,2,0,H,14,3,5,0,11,1,24-25,0.7205045368800534,0.42064680095625995,1.1459287992187166,1.1192230657274187,0.6686806212409518,0.7600457512481319,22.700000000000003,18.5,2
2024-09-14,Mallorca,Villarreal,1,2,A,10,21,5,4,7,6,24-25,1.6702745246621054,0.718758567805221,0.4703514380656837,1.8600097113950438,2.127006238139508,1.6847684038639898,3.4,65.6,0
2024-09-14,Espanol,Alaves,3,2,H,9,19,4,6,0,5,24-25,1.4405816551724697,1.141015191024741,1.0787889424026424,2.119413230030327,1.4117889268122004,0.6867829920088654,21.799999999999997,22.0,2
2024-09-14,Sevilla,Getafe,1,0,H,10,15,4,4,3,4,24-25,0.41032737455019413,0.5271830741885278,1.4907997410759248,0.7682346749766364,0.30286423245566546,0.6473272958401058,25.1,23.1,2
2024-09-14,Sociedad,Real Madrid,0,2,A,11,16,2,7,6,6,24-25,1.063766822504514,0.6380129542172815,0.8416304727411079,2.136023018091525,1.9215222942736263,0.5137514484409228,16.6,70.5,0
2024-09-15,Las Palmas,Ath Bilbao,2,3,A,15,9,6,4,9,3,24-25,0.46249230642945505,0.7018869291569423,1.6122830644642108,1.1742979701922336,0.7434552138156972,0.8690651125245241,20.3,32.6,0
2024-09-15,Ath Madrid,Valencia,3,0,H,14,5,5,1,7,3,24-25,2.1982824423905885,1.3188428668106493,0.4096344554961913,0.44375746351940193,0.7878341483627571,1.552503789129313,60.300000000000004,30.0,2
2024-09-15,Girona,Barcelona,1,4,A,9,20,4,9,1,6,24-25,2.2101018185249606,2.3951470315922183,0.7084838596942534,2.941400306205466,3.7219694976081428,0.6234042440609574,30.0,115.9,0
2024-09-15,Celta,Valladolid,3,1,H,14,6,7,1,5,3,24-25,1.093567253549588,2.325925741206171,2.4346443038889207,0.7313562275118423,0.22154424754782492,2.951586777951617,44.7,12.6,2
2024-09-16,Vallecano,Osasuna,3,1,H,17,5,6,2,7,4,24-25,0.5819228419169479,0.8282475068184022,1.4863456652583051,1.8020541120087596,1.5760182000372358,1.9102320959873045,42.3,44.2,2
2024-09-17,Mallorca,Sociedad,1,0,H,10,13,4,4,5,5,24-25,1.1135163497747371,0.8125057118701473,0.9802342920437891,0.7091778816696761,0.42534196947818775,1.2277536484940719,3.4,16.6,2
2024-09-18,Betis,Getafe,2,1,H,18,15,8,5,8,4,24-25,1.4803363579200357,0.9470978673041733,0.7639525328124778,0.5121564499844243,0.201909488303777,0.7648848638934039,22.700000000000003,23.1,2
2024-09-19,Leganes,Ath Bilbao,0,2,A,14,10,3,4,4,7,24-25,0.7461487104849459,0.4457870808273013,1.1733638341654213,1.7828653134614891,1.4956368092104648,1.2460434083496827,18.5,32.6,0
2024-09-20,Alaves,Sevilla,2,1,H,10,8,4,2,3,5,24-25,1.4129421533535516,1.607859284541467,1.4578553280059103,1.2735515830334627,0.6847887161256853,0.9938664940506167,22.0,25.1,2
2024-09-21,Real Madrid,Espanol,4,1,H,31,10,14,2,9,4,24-25,2.4240153453943503,1.947681529515751,0.3425009656272819,1.9603877701149799,1.760676794016494,1.385859294935095,70.5,21.799999999999997,2
2024-09-21,Valladolid,Sociedad,0,0,D,15,14,2,4,5,7,24-25,0.48757081834122823,0.48102949836521663,2.9677245186344114,0.4727852544464508,0.28356131298545856,1.1518357656627147,12.6,16.6,1
2024-09-21,Osasuna,Las Palmas,2,1,H,13,11,2,4,2,4,24-25,1.20136940800584,1.3840121333581572,2.2734880639915365,0.3083282042863034,1.1345912861046281,2.074855376309474,44.2,20.3,2
2024-09-21,Valencia,Girona,2,0,H,7,8,2,3,5,4,24-25,0.2958383090129347,0.5252227655751714,2.035002526086209,1.4734012123499738,1.930098021061479,1.8056559064628357,30.0,30.0,2
2024-09-22,Vallecano,Ath Madrid,1,1,D,15,10,3,5,3,4,24-25,1.3879485612779654,1.5521650045456015,1.3242304435055368,2.4655216282603925,1.8792285778737663,0.2730896369974609,42.3,60.300000000000004,1
2024-09-22,Villarreal,Barcelona,1,5,A,13,17,4,10,7,3,24-25,2.2400064742633625,2.084670825426339,1.45651226924266,2.9609335374703107,3.814646331738762,0.748936162707305,65.6,115.9,0
2024-09-22,Ath Bilbao,Celta,3,1,H,10,11,7,4,3,6,24-25,2.188576875640993,1.6637578728069766,0.8306956055664553,1.7290448356997254,2.550617160804114,1.9564295359259474,32.6,44.7,2
2024-09-22,Getafe,Leganes,1,1,D,12,6,3,3,6,2,24-25,0.3414376333229496,0.46793965886918465,1.1765899092622694,0.4974324736566307,0.2971913872182009,1.4489092227769476,23.1,18.5,1
2024-09-23,Betis,Mallorca,1,2,A,14,6,6,6,6,3,24-25,1.9868909052800239,1.298065244869449,0.8426350218749852,1.7423442331831582,0.8750038079134316,0.6534895280291928,22.700000000000003,3.4,0
2024-09-24,Sevilla,Valladolid,2,1,H,22,8,5,2,6,4,24-25,0.8490343886889753,0.7898591440837902,1.3292443293670777,0.6583805455608188,0.3206863322434778,1.9784830124229411,25.1,12.6,2
2024-09-24,Valencia,Osasuna,0,0,D,10,9,2,2,10,5,24-25,1.1972255393419564,1.0168151770501144,1.3566683507241393,1.80091293867056,1.5893414222387716,1.8489920426610245,30.0,44.2,1
2024-09-24,Real Madrid,Alaves,3,2,H,10,12,4,3,4,4,24-25,2.6160102302629005,2.631787686343834,0.561667310418188,1.9419614355690344,1.7385728563609781,1.3052368853372736,70.5,22.0,2
2024-09-25,Girona,Vallecano,0,0,D,11,2,0,0,4,3,24-25,0.9822674748999827,1.2867320140409861,1.870437270975224,1.2586323741853103,1.368110003030401,1.2161536290036912,30.0,42.3,1
2024-09-25,Barcelona,Getafe,1,0,H,16,7,4,1,7,5,24-25,2.973955691646874,4.209764221159174,0.8326241084715367,0.5609584222152997,0.6452931059127898,1.1177266061748463,115.9,23.1,2
2024-09-26,Espanol,Villarreal,1,2,A,11,15,2,4,4,1,24-25,1.3069251800766535,1.507117862677663,2.25723952995673,1.4933376495089086,1.7231138836175595,2.637674846161773,21.799999999999997,65.6,0
2024-09-26,Las Palmas,Betis,1,1,D,8,14,2,5,1,4,24-25,0.20555213619086896,1.0897275240697522,2.0499035842063162,1.3245939368533495,1.1987101632462993,1.2284233479166569,20.3,22.700000000000003,1
2024-09-26,Celta,Ath Madrid,0,1,A,9,7,4,2,2,3,24-25,1.1526965571331504,2.0337447738694094,2.304286357283965,1.9770144188402619,1.5861523852491777,0.5153930913316406,44.7,60.300000000000004,0
2024-09-27,Valladolid,Mallorca,1,2,A,11,14,1,6,7,4,24-25,0.4389203637072126,0.5471242214956519,1.9856553416152942,2.1615628221221055,1.2500025386089544,0.7689930186861286,12.6,3.4,0
2024-09-28,Osasuna,Barcelona,4,2,H,11,12,6,5,5,8,24-25,1.533941959113707,1.0595609481591812,1.2326613617740165,2.982637127764583,3.1398428141061165,0.5550827389810246,44.2,115.9,2
2024-09-28,Sociedad,Valencia,3,0,H,11,9,6,4,6,4,24-25,0.6485235029643005,0.18904087532363906,0.7678905104418099,1.1314836928946377,0.6778767847000763,0.9044455671494263,16.6,30.0,2
2024-09-28,Getafe,Alaves,2,0,H,14,9,8,1,2,2,24-25,0.3739722814768665,0.4301954039418599,1.0784844041165642,1.294640957046023,1.8257152375739856,1.8701579235581824,23.1,22.0,2
2024-09-28,Vallecano,Leganes,1,1,D,15,13,6,3,5,5,24-25,1.172421582790207,0.9120733353536008,0.8107690860024609,0.6649549824377537,0.5314609248121339,1.2992728151846318,42.3,18.5,1
2024-09-29,Celta,Girona,1,1,D,12,9,2,4,4,4,24-25,0.7684643714221003,1.355829849246273,1.86952423818931,0.9881783165999884,0.8578213426939909,1.2469581806501495,44.7,30.0,1
2024-09-29,Ath Bilbao,Sevilla,1,1,D,13,13,3,4,4,7,24-25,2.4590512504273287,2.109171915204651,0.8871304037109702,1.5660229257926503,1.1932394293891935,1.2194962195780519,32.6,25.1,1
2024-09-29,Betis,Espanol,1,0,H,20,8,12,1,8,4,24-25,1.216395957902233,1.1324734421641995,1.152282231944438,0.8712834533844358,1.338078575118442,2.1714930199711535,22.700000000000003,21.799999999999997,2
2024-09-29,Ath Madrid,Real Madrid,1,1,D,12,12,4,4,5,5,24-25,2.3180096125601746,1.3907682568327853,0.34359539422109375,2.744006820175267,2.7545251242292226,1.041111540278792,60.300000000000004,70.5,1
2024-09-30,Villarreal,Las Palmas,3,1,H,17,7,7,3,3,2,24-25,1.995558433005939,1.8154092557450396,2.0917832307745154,0.4703680907939126,1.0598183493798348,1.699935722804211,65.6,20.3,2
2024-10-04,Leganes,Valencia,0,0,D,8,6,0,1,1,2,24-25,0.7766366549585025,0.6876406165414226,1.199515210123088,0.7543224619297585,0.45191785646671756,1.602963711432951,18.5,30.0,1
2024-10-05,Getafe,Osasuna,1,1,D,11,6,3,2,4,2,24-25,1.2493148543179111,0.9534636026279066,0.7189896027443762,2.0226279727424714,2.0397072987727873,1.4884409078493444,23.1,44.2,1
2024-10-05,Real Madrid,Villarreal,2,0,H,11,10,2,1,2,5,24-25,2.162671213450178,2.1696834161528153,1.0274076935191947,2.330372288670626,2.2102728371633598,1.7278554871830105,70.5,65.6,2
2024-10-05,Valladolid,Vallecano,1,2,A,13,17,5,3,5,13,24-25,0.29261357580480846,0.6980828143304346,1.9904368944101962,1.114947721860138,0.9413822235690672,0.873846057334974,12.6,42.3,0
2024-10-05,Espanol,Mallorca,2,1,H,8,11,3,4,4,6,24-25,0.5808556355896239,0.8920523834122949,1.7809953466474358,2.441041881414737,1.5000016924059696,0.8459953457907524,21.799999999999997,3.4,2
2024-10-05,Las Palmas,Celta,0,1,A,24,8,5,1,11,2,24-25,0.31357872719594176,1.0398788995865567,2.1332904818694742,0.8456429142814003,1.2372198994975154,1.57968282545954,20.3,44.7,0
2024-10-06,Sevilla,Betis,1,0,H,14,11,5,3,4,1,24-25,1.3773486171951004,1.1288262862594625,1.1463308130520347,1.8109306386014887,1.0883156281094664,0.7681881546296253,25.1,22.700000000000003,2
2024-10-06,Girona,Ath Bilbao,2,1,H,14,13,6,4,6,1,24-25,0.9921188777333256,0.9052142284626606,1.1646387871000998,1.9727008336182192,1.7394479434697676,0.9247536024739802,30.0,32.6,2
2024-10-06,Alaves,Barcelona,0,3,A,11,14,2,8,11,3,24-25,0.8630939713640156,1.2171434917159905,1.913438615705455,1.9884247518430556,2.759895209404078,1.7033884926540164,22.0,115.9,0
2024-10-06,Sociedad,Ath Madrid,1,1,D,16,4,8,1,5,1,24-25,1.4323490019762004,1.1260272502157593,0.5119270069612066,1.8786730750401166,1.260512171221857,0.5623969294807292,16.6,60.300000000000004,1
2024-10-18,Alaves,Valladolid,2,3,A,10,12,4,4,5,6,24-25,0.5753959809093437,0.8114289944773271,2.2756257438036367,0.19507571720320566,0.7987218762202898,1.9936245962734642,22.0,12.6,0
2024-10-19,Celta,Real Madrid,1,2,A,13,10,5,3,6,2,24-25,1.5637619428542668,1.1581465996650104,1.0531218836396936,2.4417808089667856,2.1131222774352105,0.6849384623461299,44.7,70.5,0
2024-10-19,Girona,Sociedad,0,1,A,8,14,3,4,6,6,24-25,1.6614125851555506,1.2701428189751072,1.1097591914000666,1.2882326679841336,1.0840181668105062,0.6746180046408045,30.0,16.6,0
2024-10-19,Osasuna,Betis,1,2,A,19,11,6,7,10,2,24-25,1.6817519818283144,1.6931381991818584,1.325627271899563,1.2072870924009926,0.7255437520729776,0.8454587697530835,44.2,22.700000000000003,0
2024-10-19,Ath Bilbao,Espanol,4,1,H,10,5,6,2,5,5,24-25,1.315133889078813,1.4929652956465118,1.2831690683159869,1.3872370903930826,1.2613682556081967,1.520663564431624,32.6,21.799999999999997,2
2024-10-20,Mallorca,Vallecano,1,0,H,19,10,5,2,9,2,24-25,1.6273612542764915,1.3333344616039797,1.2306635638605017,1.743298481240092,1.2942548157127114,0.9158973715566494,3.4,42.3,2
2024-10-20,Ath Madrid,Leganes,3,1,H,24,5,9,2,8,2,24-25,1.5857820500267445,1.1736747808145713,0.7082646196538195,0.8510911033056684,0.4584270776942818,0.7996768067487253,60.300000000000004,18.5,2
2024-10-20,Villarreal,Getafe,1,1,D,10,21,4,4,5,5,24-25,1.5535815257804175,1.4735152247755734,1.8185703247886738,1.1662099028786075,0.9689757350852711,0.8126597351629175,65.6,23.1,1
2024-10-20,Barcelona,Sevilla,5,1,H,21,7,9,1,5,5,24-25,2.325616501228704,2.8399301396027186,1.135592328436011,1.9182324114634004,1.0858841908396417,0.7642205420346898,115.9,25.1,2
2024-10-21,Valencia,Las Palmas,2,3,A,14,11,7,6,11,2,24-25,0.8362149746198391,0.30127857097781174,1.068642474288634,0.20905248479729455,0.6932525997243711,1.755526987912983,30.0,20.3,0
2024-10-25,Espanol,Sevilla,0,2,A,16,6,1,3,13,2,24-25,0.9248247269287219,1.1742455037387978,2.347109042954416,1.2788216076422672,1.0572561272264278,2.1761470280231263,21.799999999999997,25.1,0
2024-10-26,Real Madrid,Barcelona,0,4,A,9,15,4,7,10,3,24-25,2.6278538726445237,2.075414851623474,0.78995897489742,2.5504110008191363,3.5599534264018122,1.0903948856240073,70.5,115.9,0
2024-10-26,Las Palmas,Girona,1,0,H,12,8,3,3,3,5,24-25,1.1393683231981964,1.4621683998162476,1.8370179919419887,1.1076083901037006,0.8467618793167382,1.073172794266711,20.3,30.0,2
2024-10-26,Vallecano,Alaves,1,0,H,16,15,4,7,6,2,24-25,1.162198987493395,0.8628365438084744,0.9439315810377663,0.3835973206062292,1.2076193296515514,2.5170838292024245,42.3,22.0,2
2024-10-26,Valladolid,Villarreal,1,2,A,7,21,3,9,4,6,24-25,1.1300504781354705,1.5324812508135266,1.9957497308489762,1.3690543505202784,1.315676816517049,1.545713549859116,12.6,65.6,0
2024-10-27,Leganes,Celta,3,0,H,7,18,4,5,4,2,24-25,0.5673940688704456,0.6389513851295212,1.5331178711658169,1.0425079619028448,1.1054310664433404,1.3687479224264625,18.5,44.7,2
2024-10-27,Getafe,Valencia,1,1,D,15,2,4,1,8,2,24-25,1.1108066019190717,0.9793171567235142,0.8751064901086116,0.5574766497465594,0.8675190473185411,1.7124283161924228,23.1,30.0,1
2024-10-27,Betis,Ath Madrid,1,0,H,24,10,3,3,3,10,24-25,1.8048580616006618,1.1503625013819851,0.8969725131687224,2.057188033351163,1.7824498538763809,0.8055097464358797,22.700000000000003,60.300000000000004,2
2024-10-27,Sociedad,Osasuna,0,2,A,19,10,9,4,14,4,24-25,1.8588217786560892,1.0560121112070042,0.44974533642720305,1.1211679878855432,1.4620921327879057,1.5504181812663753,16.6,44.2,0
2024-10-28,Mallorca,Ath Bilbao,0,0,D,4,20,1,1,1,14,24-25,2.0849075028509945,1.2222229744026532,0.8204423759070012,1.876755926052542,2.328643530431008,1.1887793788773247,3.4,32.6,1
2024-11-01,Alaves,Mallorca,1,0,H,13,7,3,2,7,2,24-25,0.2557315470708195,0.8050795531010343,2.011389219468283,1.7232716685673297,0.8148153162684355,0.5469615839380009,22.0,3.4,2
2024-11-02,Osasuna,Valladolid,1,0,H,20,7,4,4,7,2,24-25,1.7474453252570288,1.6413947551919372,1.0336121208442504,0.7533669854236471,1.354987500542351,1.9971664872326509,44.2,12.6,2
2024-11-02,Girona,Leganes,4,3,H,15,8,6,5,6,1,24-25,0.7384055934024671,0.5645079195444922,1.048781862844474,1.378262712580297,1.4259675900863475,1.0220785807772115,30.0,18.5,2
2024-11-03,Ath Madrid,Las Palmas,2,0,H,15,1,3,1,9,1,24-25,1.3714586889007756,1.188299902584254,0.8703398309572532,1.759578882132131,1.3081122665441651,1.2246786612946592,60.300000000000004,20.3,2
2024-11-03,Ath Bilbao,Betis,1,1,D,17,7,8,4,6,2,24-25,1.5845039507016947,1.5524290202873388,0.7925195859182165,2.2032387077337745,1.1002416675879902,0.597981675445815,32.6,22.700000000000003,1
2024-11-03,Barcelona,Espanol,3,1,H,14,10,9,3,9,5,24-25,2.700274000546091,3.7066356176012083,0.7269299237493383,0.6165498179524813,0.7828303358258653,2.2314060286362776,115.9,21.799999999999997,2
2024-11-03,Sevilla,Sociedad,0,2,A,8,9,0,3,5,9,24-25,1.852547738428178,1.3715040848176185,1.450764685348751,1.2392145191040596,0.7040080741380029,0.9664968909514687,25.1,16.6,0
2024-11-04,Celta,Getafe,1,0,H,10,10,3,2,0,2,24-25,0.69500530793523,0.7369540442955603,1.912498614950975,1.073871067946048,0.9862114378156761,0.9167376600724078,44.7,23.1,2
2024-11-08,Vallecano,Las Palmas,1,3,A,35,11,7,3,12,4,24-25,1.7747993249955967,0.9085576958723163,0.6292877206918442,1.1730525880880875,0.8720748443627768,1.483119107529773,42.3,20.3,0
2024-11-09,Real Madrid,Osasuna,4,0,H,18,2,8,0,11,3,24-25,1.751902581763016,1.383609901082316,1.8599726499316134,2.1649635501713527,1.4275965034612916,0.6890747472295004,70.5,44.2,2
2024-11-09,Villarreal,Alaves,3,0,H,13,9,3,3,7,2,24-25,1.9127029003468523,1.5437845443446994,1.3638090332394106,1.170487698047213,0.8700530354006896,1.3409261463121889,65.6,22.0,2
2024-11-09,Leganes,Sevilla,1,0,H,8,13,4,2,0,6,24-25,0.9188418083868648,1.950645060057565,2.0147190538514743,1.2350318256187856,0.9143360565450791,1.6338431235658342,18.5,25.1,2
2024-11-10,Betis,Celta,2,2,D,19,3,6,2,2,0,24-25,1.802159138489183,1.0668277783919935,0.7319877836305434,1.46333687195682,0.8246360295303736,1.2749990766339836,22.700000000000003,44.7,1
2024-11-10,Mallorca,Ath Madrid,0,1,A,12,9,6,2,7,2,24-25,1.1488477790448866,0.5432102108456237,0.6979743892920006,1.9143057926005171,1.458866601722836,0.5802265539715022,3.4,60.300000000000004,0
2024-11-10,Getafe,Girona,0,1,A,8,3,0,2,5,2,24-25,0.7159140452973654,0.6574742918771175,0.9444917733816052,1.4922703956016448,1.7096719463629948,1.6991879085629829,23.1,30.0,0
2024-11-10,Valladolid,Ath Bilbao,1,1,D,6,17,3,1,5,5,24-25,0.5022446569490981,0.9033250003615675,1.6647776581551008,1.3896693004677965,1.3682860135248927,0.8616797239454776,12.6,32.6,1
2024-11-10,Sociedad,Barcelona,1,0,H,14,11,6,0,7,6,24-25,1.8261430127360399,1.1360053827586687,0.6443312606343126,2.8001826670307275,3.471090411734139,0.8179532824995589,16.6,115.9,2
2024-11-22,Getafe,Valladolid,2,0,H,12,6,5,3,3,2,24-25,0.4772760301982436,0.438316194584745,0.9629945155877369,0.6681631046327321,0.9355500002410451,1.443185105436734,23.1,12.6,2
2024-11-23,Celta,Barcelona,2,2,D,15,9,8,4,5,1,24-25,1.3088912479712134,1.2164240196869158,1.5166660510893224,1.8667884446871519,2.3140602744894263,0.8786355216663726,44.7,115.9,1
2024-11-23,Las Palmas,Mallorca,2,3,A,14,10,3,3,4,3,24-25,1.7820350587253917,1.5813832295751846,1.3220794050198488,0.7658985193632578,0.36214014056374916,0.7986495928613337,20.3,3.4,0
2024-11-23,Girona,Espanol,4,1,H,12,9,5,1,6,3,24-25,1.9948469304010965,1.4731146309086633,1.1327919390419887,0.41103321196832093,0.8552202238839102,2.4876040190908517,30.0,21.799999999999997,2
2024-11-23,Ath Madrid,Alaves,2,1,H,11,4,8,1,5,0,24-25,2.2762038617336784,1.3059110678152241,0.3868177026476682,0.7803251320314754,0.5800353569337932,1.893950764208126,60.300000000000004,22.0,2
2024-11-23,Valencia,Betis,4,2,H,11,7,5,3,2,4,24-25,0.704984433164373,0.9116793648790275,1.4749522107949486,1.5347727589927889,1.3778851855946623,1.1546585224203623,30.0,22.700000000000003,2
2024-11-24,Ath Bilbao,Sociedad,1,0,H,12,6,4,1,4,4,24-25,1.2597795336451978,1.245524009016595,0.9077864826303185,2.21742867515736,1.0906702551724459,0.4295541737562084,32.6,16.6,2
2024-11-24,Osasuna,Villarreal,2,2,D,4,17,3,7,0,8,24-25,1.4433090334475687,0.9517310023075278,1.7927164981530002,2.2751352668979017,2.0291896962297997,0.9092060221596072,44.2,65.6,1
2024-11-24,Sevilla,Vallecano,1,0,H,11,9,3,1,8,3,24-25,0.8233545504125238,0.6095573710300528,1.422562082377223,1.1831995499970647,0.9390384639148776,1.4195251471278962,25.1,42.3,2
2024-11-24,Leganes,Real Madrid,0,3,A,4,16,0,9,2,4,24-25,1.6125612055912433,1.6337633733717103,1.343146035900983,2.1679350545086775,2.255739934054877,1.2399817666210757,18.5,70.5,0
2024-11-29,Mallorca,Valencia,2,1,H,9,7,3,1,3,6,24-25,1.5105990129088387,1.2414267603758329,1.1990997285742224,1.469989622109582,1.9411195765860183,1.6499681405299658,3.4,30.0,2
2024-11-30,Alaves,Leganes,1,1,D,18,6,7,3,13,8,24-25,0.5202167546876503,0.7200235712891955,1.929300509472084,1.0750408037274957,1.089175582247807,1.8954306906006555,22.0,18.5,1
2024-11-30,Valladolid,Ath Madrid,0,5,A,9,13,1,9,3,5,24-25,0.44544206975515477,0.6237000001606968,1.628790070291156,2.5174692411557857,1.5372740452101494,0.5912118017651121,12.6,60.300000000000004,0
